2057,7,,,,,,
TemperatureF,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,WindDirDegrees,TripCount
0.290275762,0.497652582,0.865853659,0.208661417,0.495798319,0.291316527,0.055555556,6
0.277213353,0.51486698,0.951219512,0.204724409,0.243697479,0.257703081,0.055555556,0
0.277213353,0.51486698,0.951219512,0.200787402,0.327731092,0.193277311,0.027777778,1
0.277213353,0.532081377,1,0.208661417,0.327731092,0.193277311,0.027777778,0
0.277213353,0.51486698,0.951219512,0.212598425,0.327731092,0.128851541,0.888888889,0
0.290275762,0.51486698,0.914634146,0.204724409,0.243697479,0.193277311,0.916666667,0
0.290275762,0.51486698,0.914634146,0.212598425,0.327731092,0.257703081,0.916666667,0
0.290275762,0.51486698,0.914634146,0.208661417,0.411764706,0.193277311,0.972222222,1
0.277213353,0.51486698,0.951219512,0.216535433,0.411764706,0.162464986,1,1
0.287373004,0.51486698,0.914634146,0.232283465,0.327731092,0.291316527,0.972222222,0
0.277213353,0.497652582,0.902439024,0.236220472,0.327731092,0.257703081,0.027777778,1
0.277213353,0.483568075,0.865853659,0.224409449,0.495798319,0.322128852,1,2
0.306240929,0.483568075,0.780487805,0.228346457,0.831932773,0.291316527,1,3
0.306240929,0.483568075,0.780487805,0.248031496,0.831932773,0.322128852,0.138888889,8
0.333817126,0.497652582,0.743902439,0.24015748,0.831932773,0.322128852,0.027777778,16
0.346879536,0.483568075,0.682926829,0.236220472,0.831932773,0.322128852,0.083333333,6
0.362844703,0.452269171,0.585365854,0.244094488,0.831932773,0.128851541,0,18
0.391872279,0.483568075,0.585365854,0.244094488,0.831932773,0.257703081,0.111111111,11
0.375907112,0.483568075,0.62195122,0.251968504,0.831932773,0.193277311,0.027777778,9
0.391872279,0.483568075,0.585365854,0.24015748,0.831932773,0.355742297,0.111111111,22
0.346879536,0.483568075,0.682926829,0.248031496,0.831932773,0.291316527,0.111111111,8
0.333817126,0.483568075,0.707317073,0.244094488,0.831932773,0.226890756,0.138888889,11
0.306240929,0.466353678,0.743902439,0.25984252,0.74789916,0.257703081,0.111111111,4
0.290275762,0.466353678,0.780487805,0.255905512,0.831932773,0.226890756,0.111111111,5
0.290275762,0.452269171,0.756097561,0.248031496,0.74789916,0.291316527,0.138888889,4
0.290275762,0.452269171,0.756097561,0.251968504,0.831932773,0.257703081,0.194444444,0
0.290275762,0.452269171,0.756097561,0.248031496,0.831932773,0.257703081,0.194444444,0
0.290275762,0.452269171,0.756097561,0.24015748,0.831932773,0.193277311,0.138888889,0
0.290275762,0.452269171,0.756097561,0.236220472,0.831932773,0.226890756,0.166666667,0
0.290275762,0.466353678,0.780487805,0.232283465,0.831932773,0.226890756,0.083333333,0
0.306240929,0.497652582,0.817073171,0.232283465,0.831932773,0.193277311,0.166666667,0
0.319303338,0.51486698,0.829268293,0.224409449,0.831932773,0.257703081,0.166666667,0
0.319303338,0.51486698,0.829268293,0.228346457,0.663865546,0.226890756,0.25,0
0.333817126,0.532081377,0.829268293,0.232283465,0.411764706,0.257703081,0.25,0
0.346879536,0.532081377,0.792682927,0.220472441,0.411764706,0.322128852,0.222222222,0
0.362844703,0.51486698,0.719512195,0.224409449,0.495798319,0.386554622,0.277777778,4
0.362844703,0.483568075,0.646341463,0.220472441,0.663865546,0.355742297,0.25,11
0.346879536,0.497652582,0.719512195,0.216535433,0.495798319,0.355742297,0.25,0
0.319303338,0.497652582,0.780487805,0.204724409,0.411764706,0.420168067,0.222222222,0
0.319303338,0.51486698,0.829268293,0.192913386,0.411764706,0.515406163,0.194444444,1
0.319303338,0.51486698,0.829268293,0.188976378,0.327731092,0.484593838,0.222222222,0
0.319303338,0.532081377,0.878048781,0.177165354,0.327731092,0.515406163,0.194444444,0
0.319303338,0.546165884,0.914634146,0.177165354,0.201680672,0.484593838,0.166666667,3
0.319303338,0.546165884,0.914634146,0.169291339,0.243697479,0.450980392,0.166666667,0
0.319303338,0.546165884,0.914634146,0.177165354,0.159663866,0.549019608,0.166666667,0
0.319303338,0.546165884,0.914634146,0.173228347,0.243697479,0.549019608,0.138888889,0
0.319303338,0.546165884,0.914634146,0.169291339,0.142857143,0.484593838,0.166666667,0
0.319303338,0.546165884,0.914634146,0.173228347,0.243697479,0.420168067,0.138888889,0
0.319303338,0.563380282,0.963414634,0.177165354,0.159663866,0.386554622,0.138888889,2
0.319303338,0.563380282,0.963414634,0.173228347,0.159663866,0.420168067,0.138888889,0
0.319303338,0.563380282,0.963414634,0.165354331,0.243697479,0.484593838,0.138888889,0
0.319303338,0.563380282,0.963414634,0.169291339,0.243697479,0.291316527,0.138888889,0
0.319303338,0.563380282,0.963414634,0.161417323,0.327731092,0.322128852,0.111111111,0
0.319303338,0.563380282,0.963414634,0.165354331,0.243697479,0.291316527,0.111111111,2
0.319303338,0.563380282,0.963414634,0.173228347,0.243697479,0.420168067,0.111111111,0
0.306240929,0.546165884,0.951219512,0.165354331,0.159663866,0.450980392,0.083333333,0
0.290275762,0.546165884,1,0.173228347,0.117647059,0.291316527,0.083333333,0
0.277213353,0.532081377,1,0.188976378,0.008403361,0.355742297,0.055555556,2
0.277213353,0.532081377,1,0.196850394,0.033613445,0.355742297,0.055555556,0
0.290275762,0.546165884,1,0.204724409,0.058823529,0.355742297,0.083333333,1
0.306240929,0.546165884,0.951219512,0.200787402,0.008403361,0.322128852,0.138888889,0
0.319303338,0.563380282,0.963414634,0.204724409,0.008403361,0.450980392,0.083333333,0
0.319303338,0.563380282,0.963414634,0.200787402,0.075630252,0.291316527,0.111111111,6
0.333817126,0.563380282,0.914634146,0.200787402,0.411764706,0.450980392,0.083333333,6
0.362844703,0.563380282,0.829268293,0.204724409,0.579831933,0.322128852,0.138888889,11
0.362844703,0.563380282,0.829268293,0.204724409,0.74789916,0.291316527,0.111111111,21
0.362844703,0.563380282,0.829268293,0.200787402,0.74789916,0.386554622,0.083333333,17
0.362844703,0.563380282,0.829268293,0.200787402,0.74789916,0.355742297,0.083333333,9
0.346879536,0.532081377,0.792682927,0.196850394,0.831932773,0.420168067,0.083333333,5
0.333817126,0.532081377,0.829268293,0.188976378,0.831932773,0.322128852,0.083333333,9
0.319303338,0.546165884,0.914634146,0.188976378,0.74789916,0.257703081,0.083333333,0
0.319303338,0.563380282,0.963414634,0.196850394,0.327731092,0.098039216,0.083333333,0
0.333817126,0.563380282,0.914634146,0.192913386,0.243697479,0.450980392,0.083333333,0
0.346879536,0.577464789,0.914634146,0.204724409,0.831932773,0.355742297,0.083333333,0
0.319303338,0.546165884,0.914634146,0.200787402,0.831932773,0.386554622,0.083333333,0
0.306240929,0.532081377,0.914634146,0.212598425,0.831932773,0.386554622,0.055555556,0
0.306240929,0.532081377,0.914634146,0.204724409,0.831932773,0.386554622,0.111111111,0
0.306240929,0.51486698,0.865853659,0.208661417,0.831932773,0.291316527,0.083333333,0
0.319303338,0.497652582,0.780487805,0.212598425,0.831932773,0.322128852,0.083333333,0
0.319303338,0.452269171,0.682926829,0.216535433,0.831932773,0.257703081,0.083333333,0
0.319303338,0.452269171,0.682926829,0.220472441,0.831932773,0.193277311,0.055555556,0
0.319303338,0.466353678,0.707317073,0.224409449,0.831932773,0.257703081,1,2
0.362844703,0.483568075,0.646341463,0.220472441,0.831932773,0.291316527,0.111111111,4
0.391872279,0.452269171,0.524390244,0.224409449,0.831932773,0.420168067,0.111111111,5
0.420899855,0.452269171,0.475609756,0.232283465,0.831932773,0.386554622,0.166666667,10
0.420899855,0.452269171,0.475609756,0.224409449,0.831932773,0.386554622,0.111111111,10
0.464441219,0.436619718,0.378048781,0.224409449,0.831932773,0.484593838,0.138888889,13
0.477503628,0.422535211,0.329268293,0.224409449,0.831932773,0.420168067,0.138888889,23
0.493468795,0.436619718,0.329268293,0.224409449,0.831932773,0.484593838,0.083333333,23
0.493468795,0.422535211,0.317073171,0.220472441,0.831932773,0.386554622,0.083333333,16
0.493468795,0.391236307,0.268292683,0.216535433,0.831932773,0.386554622,0.138888889,16
0.493468795,0.391236307,0.268292683,0.208661417,0.831932773,0.386554622,0.055555556,27
0.477503628,0.374021909,0.268292683,0.208661417,0.831932773,0.322128852,0.138888889,31
0.464441219,0.356807512,0.268292683,0.208661417,0.831932773,0.257703081,0.111111111,9
0.420899855,0.356807512,0.329268293,0.208661417,0.831932773,0.193277311,0.111111111,5
0.391872279,0.391236307,0.414634146,0.208661417,0.831932773,0.162464986,0.055555556,1
0.362844703,0.405320814,0.487804878,0.212598425,0.831932773,0.128851541,0.083333333,12
0.319303338,0.436619718,0.646341463,0.204724409,0.831932773,0,0,1
0.306240929,0.422535211,0.646341463,0.200787402,0.831932773,0.098039216,0.916666667,0
0.306240929,0.422535211,0.646341463,0.200787402,0.831932773,0,0,0
0.277213353,0.436619718,0.743902439,0.196850394,0.831932773,0.098039216,0.75,0
0.261248186,0.405320814,0.707317073,0.192913386,0.831932773,0.128851541,0.805555556,0
0.277213353,0.422535211,0.707317073,0.188976378,0.831932773,0.098039216,0.861111111,0
0.277213353,0.422535211,0.707317073,0.188976378,0.831932773,0.162464986,0.805555556,0
0.261248186,0.405320814,0.707317073,0.188976378,0.831932773,0.098039216,0.722222222,0
0.346879536,0.452269171,0.609756098,0.192913386,0.831932773,0.128851541,0.75,1
0.375907112,0.436619718,0.524390244,0.192913386,0.831932773,0.193277311,0.75,2
0.477503628,0.436619718,0.353658537,0.18503937,0.831932773,0.322128852,0.722222222,4
0.522496372,0.483568075,0.365853659,0.181102362,0.831932773,0.226890756,0.75,0
0.551523948,0.497652582,0.341463415,0.177165354,0.831932773,0.193277311,0,0
0.595065312,0.483568075,0.268292683,0.165354331,0.831932773,0.162464986,0,20
0.580551524,0.466353678,0.268292683,0.157480315,0.831932773,0.193277311,0.805555556,17
0.595065312,0.466353678,0.243902439,0.149606299,0.831932773,0.291316527,0.805555556,33
0.608127721,0.466353678,0.231707317,0.141732284,0.831932773,0.355742297,0.722222222,24
0.595065312,0.466353678,0.243902439,0.133858268,0.831932773,0.420168067,0.75,13
0.608127721,0.466353678,0.231707317,0.125984252,0.831932773,0.450980392,0.722222222,17
0.595065312,0.466353678,0.243902439,0.118110236,0.831932773,0.386554622,0.722222222,21
0.580551524,0.466353678,0.268292683,0.110236221,0.831932773,0.322128852,0.722222222,14
0.567489115,0.483568075,0.304878049,0.106299213,0.831932773,0.355742297,0.666666667,10
0.551523948,0.497652582,0.341463415,0.102362205,0.831932773,0.291316527,0.666666667,14
0.538461539,0.497652582,0.353658537,0.090551181,0.831932773,0.322128852,0.638888889,3
0.538461539,0.497652582,0.353658537,0.078740158,0.831932773,0.291316527,0.611111111,15
0.506531205,0.51486698,0.426829268,0.062992126,0.831932773,0.355742297,0.583333333,1
0.493468795,0.532081377,0.475609756,0.047244095,0.831932773,0.420168067,0.583333333,0
0.449927431,0.593114241,0.695121951,0.062992126,0.411764706,0.677871149,0.888888889,0
0.391872279,0.607198748,0.865853659,0.059055118,0.411764706,0.193277311,0.944444444,0
0.375907112,0.607198748,0.914634146,0.051181102,0.327731092,0.128851541,0.194444444,0
0.391872279,0.607198748,0.865853659,0.059055118,0.831932773,0.226890756,0.861111111,0
0.362844703,0.593114241,0.914634146,0.062992126,0.327731092,0.226890756,0.083333333,0
0.333817126,0.497652582,0.743902439,0.078740158,0.831932773,0.484593838,0.027777778,1
0.362844703,0.51486698,0.719512195,0.086614173,0.831932773,0.322128852,0.027777778,1
0.36574746,0.458528952,0.585365854,0.090551181,0.831932773,0.420168067,1,2
0.391872279,0.466353678,0.548780488,0.098425197,0.831932773,0.515406163,0.972222222,5
0.362844703,0.466353678,0.609756098,0.102362205,0.831932773,0.549019608,0.972222222,0
0.375907112,0.466353678,0.585365854,0.110236221,0.831932773,0.484593838,0.916666667,2
0.362844703,0.436619718,0.548780488,0.118110236,0.831932773,0.484593838,0.944444444,7
0.391872279,0.452269171,0.524390244,0.118110236,0.831932773,0.484593838,0.972222222,6
0.391872279,0.436619718,0.5,0.122047244,0.831932773,0.484593838,0.944444444,3
0.346879536,0.466353678,0.646341463,0.122047244,0.831932773,0.355742297,0.138888889,2
0.391872279,0.466353678,0.548780488,0.125984252,0.831932773,0.193277311,0.083333333,4
0.375907112,0.466353678,0.585365854,0.133858268,0.831932773,0.322128852,0.166666667,10
0.319303338,0.436619718,0.646341463,0.141732284,0.831932773,0.420168067,0.083333333,5
0.306240929,0.422535211,0.646341463,0.149606299,0.831932773,0.386554622,0.055555556,1
0.306240929,0.422535211,0.646341463,0.149606299,0.831932773,0.420168067,0.027777778,3
0.290275762,0.405320814,0.646341463,0.157480315,0.831932773,0.450980392,0.055555556,0
0.290275762,0.405320814,0.646341463,0.157480315,0.831932773,0.355742297,0.027777778,1
0.277213353,0.405320814,0.670731707,0.157480315,0.831932773,0.386554622,0.027777778,0
0.290275762,0.391236307,0.609756098,0.161417323,0.831932773,0.613445378,0.027777778,0
0.290275762,0.391236307,0.609756098,0.157480315,0.831932773,0.450980392,0.027777778,0
0.290275762,0.391236307,0.609756098,0.153543307,0.831932773,0.450980392,1,0
0.290275762,0.391236307,0.609756098,0.153543307,0.831932773,0.484593838,0.027777778,0
0.277213353,0.391236307,0.634146342,0.165354331,0.831932773,0.420168067,1,0
0.261248186,0.391236307,0.670731707,0.177165354,0.831932773,0.322128852,0.972222222,0
0.277213353,0.405320814,0.670731707,0.18503937,0.831932773,0.420168067,0.027777778,0
0.306240929,0.422535211,0.646341463,0.196850394,0.831932773,0.322128852,1,1
0.362844703,0.452269171,0.585365854,0.200787402,0.831932773,0.291316527,0.027777778,3
0.420899855,0.483568075,0.524390244,0.204724409,0.831932773,0.355742297,0.027777778,2
0.449927431,0.497652582,0.5,0.208661417,0.831932773,0.420168067,0.111111111,3
0.506531205,0.532081377,0.463414634,0.204724409,0.831932773,0.322128852,1,3
0.522496372,0.51486698,0.402439024,0.204724409,0.831932773,0.226890756,1,6
0.551523948,0.546165884,0.414634146,0.200787402,0.831932773,0.322128852,0.111111111,36
0.538461539,0.532081377,0.402439024,0.196850394,0.831932773,0.291316527,0.194444444,21
0.538461539,0.51486698,0.378048781,0.196850394,0.831932773,0.257703081,0.25,17
0.522496372,0.497652582,0.378048781,0.192913386,0.831932773,0.226890756,0.194444444,18
0.522496372,0.483568075,0.365853659,0.188976378,0.831932773,0.226890756,0.194444444,12
0.493468795,0.466353678,0.378048781,0.188976378,0.831932773,0.162464986,0.194444444,6
0.449927431,0.452269171,0.426829268,0.192913386,0.831932773,0.162464986,0.166666667,8
0.420899855,0.452269171,0.475609756,0.192913386,0.831932773,0.098039216,0.25,0
0.375907112,0.436619718,0.524390244,0.196850394,0.831932773,0,0,3
0.362844703,0.466353678,0.609756098,0.196850394,0.831932773,0,0,2
0.346879536,0.452269171,0.609756098,0.196850394,0.831932773,0,0,0
0.319303338,0.466353678,0.707317073,0.196850394,0.831932773,0,0,0
0.333817126,0.483568075,0.707317073,0.192913386,0.831932773,0.098039216,0.666666667,0
0.306240929,0.483568075,0.780487805,0.18503937,0.831932773,0.098039216,0.611111111,0
0.319303338,0.497652582,0.780487805,0.18503937,0.831932773,0,0,0
0.362844703,0.532081377,0.756097561,0.18503937,0.831932773,0.226890756,0.722222222,0
0.375907112,0.532081377,0.719512195,0.18503937,0.831932773,0.193277311,0.75,0
0.420899855,0.546165884,0.646341463,0.196850394,0.831932773,0.098039216,0.666666667,2
0.464441219,0.532081377,0.536585366,0.196850394,0.831932773,0.193277311,0.722222222,1
0.506531205,0.532081377,0.463414634,0.200787402,0.831932773,0.226890756,0.722222222,2
0.580551524,0.51486698,0.329268293,0.196850394,0.831932773,0.193277311,0.638888889,14
0.637155298,0.546165884,0.292682927,0.188976378,0.831932773,0.322128852,0.666666667,32
0.698113208,0.497652582,0.170731707,0.177165354,0.831932773,0.257703081,0.638888889,36
0.738751814,0.532081377,0.170731707,0.161417323,0.831932773,0.291316527,0.638888889,50
0.812772134,0.593114241,0.158536585,0.141732284,0.831932773,0.355742297,0.638888889,52
0.8287373,0.624413146,0.170731707,0.12992126,0.831932773,0.226890756,0.638888889,54
0.8287373,0.607198748,0.158536585,0.106299213,0.831932773,0.322128852,0.75,45
0.783744557,0.607198748,0.195121951,0.102362205,0.831932773,0.162464986,0.75,39
0.738751814,0.624413146,0.268292683,0.102362205,0.831932773,0.162464986,0.638888889,32
0.711175617,0.624413146,0.304878049,0.102362205,0.831932773,0.162464986,0.638888889,13
0.653120464,0.638497653,0.390243902,0.098425197,0.831932773,0.226890756,0.694444444,4
0.682148041,0.624413146,0.341463415,0.090551181,0.831932773,0.291316527,0.694444444,3
0.653120464,0.624413146,0.378048781,0.082677165,0.831932773,0.257703081,0.694444444,10
0.637155298,0.638497653,0.414634146,0.078740158,0.831932773,0.355742297,0.722222222,8
0.669085631,0.65571205,0.402439024,0.086614173,0.831932773,0.355742297,0.833333333,8
0.608127721,0.733959311,0.634146342,0.082677165,0.663865546,0.257703081,0.722222222,0
0.567489115,0.733959311,0.731707317,0.062992126,0.831932773,0.257703081,0.722222222,0
0.567489115,0.733959311,0.731707317,0.066929134,0.831932773,0.257703081,0.722222222,0
0.624092888,0.704225352,0.548780488,0.066929134,0.831932773,0.386554622,0.75,0
0.624092888,0.704225352,0.548780488,0.082677165,0.831932773,0.386554622,0.805555556,2
0.595065312,0.733959311,0.670731707,0.086614173,0.831932773,0.257703081,0.833333333,4
0.493468795,0.497652582,0.426829268,0.122047244,0.831932773,0.579831933,0.055555556,8
0.538461539,0.422535211,0.256097561,0.12992126,0.831932773,0.677871149,0.055555556,8
0.522496372,0.374021909,0.219512195,0.118110236,0.831932773,0.742296919,0.083333333,17
0.522496372,0.325508607,0.170731707,0.145669291,0.831932773,0.742296919,0.055555556,15
0.522496372,0.325508607,0.170731707,0.137795276,0.831932773,0.549019608,0.111111111,38
0.522496372,0.3114241,0.158536585,0.137795276,0.831932773,0.579831933,0.083333333,37
0.538461539,0.3114241,0.146341463,0.149606299,0.831932773,0.484593838,0.111111111,24
0.551523948,0.233176839,0.06097561,0.145669291,0.831932773,0.420168067,0.138888889,20
0.493468795,0.3114241,0.182926829,0.141732284,0.831932773,0.450980392,0.083333333,25
0.464441219,0.281690141,0.182926829,0.137795276,0.831932773,0.226890756,0.111111111,17
0.449927431,0.201877934,0.12195122,0.141732284,0.831932773,0.162464986,0.083333333,4
0.375907112,0.325508607,0.341463415,0.149606299,0.831932773,0,0,6
0.449927431,0.14084507,0.06097561,0.153543307,0.831932773,0.128851541,0,4
0.420899855,0.233176839,0.170731707,0.157480315,0.831932773,0.098039216,0.972222222,0
0.346879536,0.3114241,0.365853659,0.157480315,0.831932773,0,0,1
0.333817126,0.342723005,0.43902439,0.165354331,0.831932773,0.098039216,0.666666667,0
0.306240929,0.405320814,0.609756098,0.161417323,0.831932773,0,0,1
0.362844703,0.325508607,0.365853659,0.157480315,0.831932773,0.193277311,0,0
0.306240929,0.374021909,0.548780488,0.161417323,0.831932773,0.098039216,1,0
0.319303338,0.374021909,0.512195122,0.165354331,0.831932773,0.098039216,0.055555556,0
0.261248186,0.374021909,0.634146342,0.173228347,0.831932773,0,0,2
0.333817126,0.422535211,0.585365854,0.177165354,0.831932773,0,0,2
0.391872279,0.422535211,0.475609756,0.181102362,0.831932773,0.098039216,0.555555556,2
0.477503628,0.405320814,0.317073171,0.177165354,0.831932773,0.098039216,0,3
0.522496372,0.405320814,0.256097561,0.18503937,0.831932773,0.193277311,0.694444444,24
0.567489115,0.422535211,0.231707317,0.181102362,0.831932773,0.128851541,0.722222222,25
0.608127721,0.436619718,0.195121951,0.173228347,0.831932773,0.128851541,0,44
0.637155298,0.342723005,0.085365854,0.169291339,0.831932773,0.193277311,0.277777778,28
0.669085631,0.3114241,0.048780488,0.161417323,0.831932773,0.162464986,0.083333333,46
0.653120464,0.391236307,0.109756098,0.161417323,0.831932773,0.257703081,0.611111111,54
0.580551524,0.497652582,0.304878049,0.177165354,0.831932773,0.257703081,0.5,38
0.522496372,0.466353678,0.341463415,0.173228347,0.831932773,0.226890756,0.444444444,28
0.493468795,0.483568075,0.402439024,0.173228347,0.831932773,0.226890756,0.388888889,4
0.493468795,0.51486698,0.451219512,0.169291339,0.831932773,0.291316527,0.194444444,2
0.449927431,0.483568075,0.475609756,0.177165354,0.831932773,0.162464986,0.25,3
0.420899855,0.497652582,0.548780488,0.181102362,0.831932773,0.193277311,0.388888889,0
0.420899855,0.51486698,0.585365854,0.18503937,0.831932773,0.162464986,0.388888889,0
0.436865022,0.51486698,0.56097561,0.181102362,0.831932773,0.098039216,0.388888889,0
0.477503628,0.546165884,0.536585366,0.177165354,0.831932773,0.098039216,0.305555556,0
0.464441219,0.593114241,0.658536585,0.169291339,0.831932773,0.162464986,0.333333333,0
0.464441219,0.607198748,0.682926829,0.177165354,0.831932773,0.193277311,0.472222222,0
0.464441219,0.593114241,0.658536585,0.181102362,0.831932773,0.226890756,0.416666667,0
0.477503628,0.563380282,0.56097561,0.188976378,0.831932773,0.322128852,0.416666667,3
0.477503628,0.546165884,0.536585366,0.188976378,0.831932773,0.386554622,0.361111111,0
0.477503628,0.577464789,0.597560976,0.192913386,0.831932773,0.386554622,0.388888889,0
0.477503628,0.563380282,0.56097561,0.192913386,0.831932773,0.386554622,0.361111111,0
0.493468795,0.563380282,0.536585366,0.192913386,0.831932773,0.450980392,0.361111111,9
0.506531205,0.577464789,0.536585366,0.192913386,0.831932773,0.420168067,0.361111111,15
0.493468795,0.577464789,0.56097561,0.192913386,0.831932773,0.484593838,0.305555556,19
0.493468795,0.577464789,0.56097561,0.188976378,0.831932773,0.613445378,0.305555556,11
0.506531205,0.577464789,0.536585366,0.18503937,0.831932773,0.579831933,0.305555556,12
0.477503628,0.607198748,0.658536585,0.18503937,0.831932773,0.579831933,0.333333333,2
0.464441219,0.593114241,0.658536585,0.181102362,0.831932773,0.450980392,0.305555556,12
0.449927431,0.607198748,0.719512195,0.173228347,0.831932773,0.515406163,0.277777778,20
0.407837446,0.624413146,0.865853659,0.169291339,0.327731092,0.484593838,0.277777778,4
0.407837446,0.638497653,0.902439024,0.169291339,0.159663866,0.515406163,0.277777778,0
0.391872279,0.638497653,0.951219512,0.165354331,0.327731092,0.420168067,0.277777778,0
0.391872279,0.638497653,0.951219512,0.169291339,0.327731092,0.355742297,0.277777778,0
0.391872279,0.638497653,0.951219512,0.169291339,0.201680672,0.257703081,0.25,0
0.391872279,0.638497653,0.951219512,0.165354331,0.327731092,0.291316527,0.305555556,0
0.420899855,0.672926448,0.963414634,0.165354331,0.327731092,0.291316527,0.277777778,0
0.420899855,0.672926448,0.963414634,0.161417323,0.327731092,0.355742297,0.333333333,0
0.436865022,0.672926448,0.914634146,0.153543307,0.411764706,0.450980392,0.305555556,0
0.407837446,0.672926448,1,0.149606299,0.411764706,0.322128852,0.25,0
0.420899855,0.672926448,0.963414634,0.149606299,0.327731092,0.291316527,0.305555556,0
0.420899855,0.687010955,1,0.149606299,0.243697479,0.291316527,0.277777778,0
0.436865022,0.687010955,0.951219512,0.153543307,0.092436975,0.322128852,0.277777778,0
0.436865022,0.687010955,0.951219512,0.153543307,0.159663866,0.291316527,0.25,1
0.444121916,0.712050078,1,0.149606299,0.159663866,0.355742297,0.277777778,2
0.464441219,0.718309859,0.951219512,0.149606299,0.201680672,0.355742297,0.305555556,1
0.477503628,0.718309859,0.914634146,0.149606299,0.159663866,0.386554622,0.277777778,0
0.477503628,0.733959311,0.963414634,0.149606299,0.117647059,0.322128852,0.277777778,2
0.477503628,0.733959311,0.963414634,0.149606299,0.075630252,0.291316527,0.305555556,0
0.493468795,0.748043819,0.951219512,0.149606299,0.243697479,0.162464986,0.222222222,2
0.538461539,0.779342723,0.914634146,0.153543307,0.243697479,0,0,2
0.580551524,0.796557121,0.841463415,0.153543307,0.243697479,0.098039216,0.083333333,13
0.567489115,0.796557121,0.878048781,0.153543307,0.243697479,0.257703081,0.055555556,14
0.551523948,0.779342723,0.878048781,0.161417323,0.327731092,0.226890756,0.138888889,14
0.54862119,0.768388106,0.853658537,0.161417323,0.411764706,0.193277311,0.111111111,1
0.506531205,0.733959311,0.878048781,0.173228347,0.579831933,0.162464986,0.027777778,4
0.477503628,0.704225352,0.878048781,0.177165354,0.495798319,0.162464986,0.138888889,5
0.477503628,0.718309859,0.914634146,0.181102362,0.495798319,0.162464986,1,1
0.464441219,0.704225352,0.914634146,0.18503937,0.411764706,0.162464986,0.027777778,0
0.464441219,0.704225352,0.914634146,0.18503937,0.327731092,0.162464986,0.055555556,0
0.449927431,0.718309859,1,0.188976378,0.008403361,0.257703081,0.166666667,0
0.449927431,0.718309859,1,0.192913386,0.008403361,0.193277311,0.111111111,0
0.449927431,0.718309859,1,0.196850394,0.008403361,0.162464986,0.111111111,0
0.436865022,0.704225352,1,0.200787402,0.008403361,0.193277311,0.111111111,0
0.420899855,0.687010955,1,0.204724409,0.008403361,0.162464986,0.166666667,0
0.420899855,0.687010955,1,0.204724409,0.008403361,0.193277311,0.166666667,0
0.420899855,0.687010955,1,0.212598425,0,0.128851541,0.138888889,0
0.420899855,0.687010955,1,0.216535433,0.033613445,0.128851541,0.055555556,1
0.449927431,0.718309859,1,0.208661417,0.008403361,0.193277311,0.166666667,0
0.477503628,0.733959311,0.963414634,0.220472441,0.092436975,0.162464986,0.166666667,2
0.54862119,0.740219092,0.780487805,0.216535433,0.411764706,0.193277311,0.166666667,8
0.600870827,0.768388106,0.719512195,0.216535433,0.579831933,0.193277311,0.25,7
0.608127721,0.765258216,0.695121951,0.216535433,0.663865546,0.226890756,0.25,16
0.637155298,0.779342723,0.670731707,0.212598425,0.74789916,0.257703081,0.222222222,14
0.637155298,0.813771518,0.743902439,0.204724409,0.411764706,0.257703081,0.333333333,18
0.653120464,0.813771518,0.707317073,0.200787402,0.495798319,0.291316527,0.277777778,16
0.608127721,0.796557121,0.768292683,0.196850394,0.495798319,0.291316527,0.166666667,21
0.595065312,0.796557121,0.804878049,0.192913386,0.579831933,0.291316527,0.138888889,12
0.580551524,0.779342723,0.804878049,0.188976378,0.579831933,0.226890756,0.25,11
0.580551524,0.765258216,0.768292683,0.18503937,0.663865546,0.162464986,0.194444444,3
0.522496372,0.733959311,0.841463415,0.192913386,0.663865546,0.226890756,0.083333333,11
0.464441219,0.704225352,0.914634146,0.196850394,0.663865546,0.257703081,0.138888889,6
0.436865022,0.687010955,0.951219512,0.200787402,0.495798319,0.226890756,0.194444444,1
0.436865022,0.687010955,0.951219512,0.200787402,0.411764706,0.128851541,1,0
0.436865022,0.687010955,0.951219512,0.188976378,0.327731092,0.257703081,0.027777778,0
0.464441219,0.718309859,0.951219512,0.18503937,0.327731092,0,0,0
0.477503628,0.748043819,1,0.169291339,0.117647059,0.162464986,0.111111111,0
0.493468795,0.765258216,1,0.169291339,0.159663866,0.355742297,0.388888889,0
0.538461539,0.796557121,0.951219512,0.165354331,0.495798319,0.226890756,0.416666667,0
0.538461539,0.796557121,0.951219512,0.161417323,0.327731092,0.226890756,0.444444444,0
0.551523948,0.813771518,0.963414634,0.157480315,0.201680672,0.098039216,0.638888889,0
0.567489115,0.813771518,0.914634146,0.165354331,0.201680672,0.162464986,0.666666667,4
0.580551524,0.845070423,0.963414634,0.165354331,0.117647059,0.193277311,0.694444444,6
0.595065312,0.85915493,0.951219512,0.165354331,0.117647059,0.162464986,0.722222222,3
0.608127721,0.845070423,0.878048781,0.165354331,0.411764706,0.355742297,0.833333333,7
0.595065312,0.827856025,0.878048781,0.173228347,0.411764706,0.226890756,0.833333333,4
0.595065312,0.813771518,0.841463415,0.169291339,0.495798319,0.226890756,0.888888889,8
0.637155298,0.765258216,0.634146342,0.169291339,0.831932773,0.386554622,0.777777778,15
